Date,Day_of_Week,is_weekend,pay_day,product_category,product_name,unit_cost,discount_rate,Selling_Price,Total_Units_Sold,Total_Revenue,Profit
2025-02-04,Tuesday,0,1,Juicy Juice,Dynamic Green,17000,0.0,40000.0,13,520000.0,299000.0
2025-02-04,Tuesday,0,1,Juicy Juice,Sun Kissed,17000,0.1,36000.0,27,972000.0,513000.0
2025-02-05,Wednesday,0,1,Freshy Coconut,Coconut Water,8000,0.0,18000.0,85,1530000.0,850000.0
2025-02-05,Wednesday,0,1,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,54,1080000.0,594000.0
2025-02-05,Wednesday,0,1,Nut Milk,Choco Blast,19000,0.1,40500.0,51,2065500.0,1096500.0
2025-02-05,Wednesday,0,1,Nut Milk,Vanilla Shake,19000,0.1,40500.0,20,810000.0,430000.0
2025-02-05,Wednesday,0,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,30,1200000.0,690000.0
2025-02-05,Wednesday,0,1,Juicy Juice,Dynamic Green,17000,0.0,40000.0,13,520000.0,299000.0
2025-02-05,Wednesday,0,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,21,840000.0,483000.0
2025-02-06,Thursday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,69,1242000.0,690000.0
2025-02-06,Thursday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,50,1000000.0,550000.0
2025-02-06,Thursday,0,0,Nut Milk,Choco Blast,19000,0.1,40500.0,43,1741500.0,924500.0
2025-02-06,Thursday,0,0,Nut Milk,Vanilla Shake,19000,0.1,40500.0,15,607500.0,322500.0
2025-02-06,Thursday,0,0,Juicy Juice,Tropical Vibes,17000,0.2,32000.0,26,832000.0,390000.0
2025-02-06,Thursday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,9,360000.0,207000.0
2025-02-06,Thursday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,22,880000.0,506000.0
2025-02-07,Friday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,72,1296000.0,720000.0
2025-02-07,Friday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,78,1404000.0,702000.0
2025-02-07,Friday,1,0,Nut Milk,Choco Blast,19000,0.2,36000.0,53,1908000.0,901000.0
2025-02-07,Friday,1,0,Nut Milk,Vanilla Shake,19000,0.2,36000.0,22,792000.0,374000.0
2025-02-07,Friday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,23,920000.0,529000.0
2025-02-07,Friday,1,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,14,560000.0,322000.0
2025-02-07,Friday,1,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,27,972000.0,513000.0
2025-02-08,Saturday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,96,1728000.0,960000.0
2025-02-08,Saturday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,67,1340000.0,737000.0
2025-02-08,Saturday,1,0,Nut Milk,Choco Blast,19000,0.2,36000.0,53,1908000.0,901000.0
2025-02-08,Saturday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,14,630000.0,364000.0
2025-02-08,Saturday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,28,1120000.0,644000.0
2025-02-08,Saturday,1,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,14,560000.0,322000.0
2025-02-08,Saturday,1,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,36,1296000.0,684000.0
2025-02-09,Sunday,1,0,Freshy Coconut,Coconut Water,8000,0.1,16200.0,111,1798200.0,910200.0
2025-02-09,Sunday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,68,1360000.0,748000.0
2025-02-09,Sunday,1,0,Nut Milk,Choco Blast,19000,0.2,36000.0,73,2628000.0,1241000.0
2025-02-09,Sunday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,23,1035000.0,598000.0
2025-02-09,Sunday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,31,1240000.0,713000.0
2025-02-09,Sunday,1,0,Juicy Juice,Dynamic Green,17000,0.2,32000.0,22,704000.0,330000.0
2025-02-09,Sunday,1,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,32,1280000.0,736000.0
2025-02-10,Monday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,82,1476000.0,820000.0
2025-02-10,Monday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,54,1080000.0,594000.0
2025-02-10,Monday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,30,1350000.0,780000.0
2025-02-10,Monday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,13,585000.0,338000.0
2025-02-10,Monday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,22,880000.0,506000.0
2025-02-10,Monday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,10,400000.0,230000.0
2025-02-10,Monday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,13,520000.0,299000.0
2025-02-11,Tuesday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,54,972000.0,540000.0
2025-02-11,Tuesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,47,940000.0,517000.0
2025-02-11,Tuesday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,29,1305000.0,754000.0
2025-02-11,Tuesday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,12,540000.0,312000.0
2025-02-11,Tuesday,0,0,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,19,684000.0,361000.0
2025-02-11,Tuesday,0,0,Juicy Juice,Dynamic Green,17000,0.2,32000.0,11,352000.0,165000.0
2025-02-11,Tuesday,0,0,Juicy Juice,Sun Kissed,17000,0.2,32000.0,18,576000.0,270000.0
2025-02-12,Wednesday,0,0,Freshy Coconut,Coconut Water,8000,0.2,14400.0,88,1267200.0,563200.0
2025-02-12,Wednesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,46,920000.0,506000.0
2025-02-12,Wednesday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,22,990000.0,572000.0
2025-02-12,Wednesday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,11,495000.0,286000.0
2025-02-12,Wednesday,0,0,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,23,828000.0,437000.0
2025-02-12,Wednesday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,10,400000.0,230000.0
2025-02-12,Wednesday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,15,600000.0,345000.0
2025-02-13,Thursday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,64,1152000.0,640000.0
2025-02-13,Thursday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.2,16000.0,71,1136000.0,497000.0
2025-02-13,Thursday,0,0,Nut Milk,Choco Blast,19000,0.2,36000.0,43,1548000.0,731000.0
2025-02-13,Thursday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,13,585000.0,338000.0
2025-02-13,Thursday,0,0,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,28,1008000.0,532000.0
2025-02-13,Thursday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,11,440000.0,253000.0
2025-02-13,Thursday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,18,720000.0,414000.0
2025-02-14,Friday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,93,1674000.0,930000.0
2025-02-14,Friday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,56,1120000.0,616000.0
2025-02-14,Friday,1,0,Nut Milk,Choco Blast,19000,0.0,45000.0,45,2025000.0,1170000.0
2025-02-14,Friday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,15,675000.0,390000.0
2025-02-14,Friday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,25,1000000.0,575000.0
2025-02-14,Friday,1,0,Juicy Juice,Dynamic Green,17000,0.1,36000.0,15,540000.0,285000.0
2025-02-14,Friday,1,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,20,800000.0,460000.0
2025-02-15,Saturday,1,0,Freshy Coconut,Coconut Water,8000,0.1,16200.0,97,1571400.0,795400.0
2025-02-15,Saturday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,73,1460000.0,803000.0
2025-02-15,Saturday,1,0,Nut Milk,Choco Blast,19000,0.0,45000.0,45,2025000.0,1170000.0
2025-02-15,Saturday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,21,945000.0,546000.0
2025-02-15,Saturday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,34,1360000.0,782000.0
2025-02-15,Saturday,1,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,14,560000.0,322000.0
2025-02-15,Saturday,1,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,32,1152000.0,608000.0
2025-02-16,Sunday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,101,1818000.0,1010000.0
2025-02-16,Sunday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,74,1480000.0,814000.0
2025-02-16,Sunday,1,0,Nut Milk,Choco Blast,19000,0.1,40500.0,55,2227500.0,1182500.0
2025-02-16,Sunday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,18,810000.0,468000.0
2025-02-16,Sunday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,35,1400000.0,805000.0
2025-02-16,Sunday,1,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,19,760000.0,437000.0
2025-02-16,Sunday,1,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,29,1160000.0,667000.0
2025-02-17,Monday,0,0,Freshy Coconut,Coconut Water,8000,0.2,14400.0,88,1267200.0,563200.0
2025-02-17,Monday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,60,1080000.0,540000.0
2025-02-17,Monday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,24,1080000.0,624000.0
2025-02-17,Monday,0,0,Nut Milk,Vanilla Shake,19000,0.2,36000.0,17,612000.0,289000.0
2025-02-17,Monday,0,0,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,30,1080000.0,570000.0
2025-02-17,Monday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,10,400000.0,230000.0
2025-02-17,Monday,0,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,15,540000.0,285000.0
2025-02-18,Tuesday,0,0,Freshy Coconut,Coconut Water,8000,0.1,16200.0,67,1085400.0,549400.0
2025-02-18,Tuesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.2,16000.0,52,832000.0,364000.0
2025-02-18,Tuesday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,27,1215000.0,702000.0
2025-02-18,Tuesday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,9,405000.0,234000.0
2025-02-18,Tuesday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,22,880000.0,506000.0
2025-02-18,Tuesday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,10,400000.0,230000.0
2025-02-18,Tuesday,0,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,19,684000.0,361000.0
2025-02-19,Wednesday,0,0,Freshy Coconut,Coconut Water,8000,0.2,14400.0,93,1339200.0,595200.0
2025-02-19,Wednesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,44,880000.0,484000.0
2025-02-19,Wednesday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,30,1350000.0,780000.0
2025-02-19,Wednesday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,11,495000.0,286000.0
2025-02-19,Wednesday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,19,760000.0,437000.0
2025-02-19,Wednesday,0,0,Juicy Juice,Dynamic Green,17000,0.2,32000.0,15,480000.0,225000.0
2025-02-19,Wednesday,0,0,Juicy Juice,Sun Kissed,17000,0.2,32000.0,21,672000.0,315000.0
2025-02-20,Thursday,0,0,Freshy Coconut,Coconut Water,8000,0.1,16200.0,70,1134000.0,574000.0
2025-02-20,Thursday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,66,1188000.0,594000.0
2025-02-20,Thursday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,33,1485000.0,858000.0
2025-02-20,Thursday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,14,630000.0,364000.0
2025-02-20,Thursday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,19,760000.0,437000.0
2025-02-20,Thursday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,10,400000.0,230000.0
2025-02-20,Thursday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,17,680000.0,391000.0
2025-02-21,Friday,1,0,Freshy Coconut,Coconut Water,8000,0.1,16200.0,101,1636200.0,828200.0
2025-02-21,Friday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,65,1300000.0,715000.0
2025-02-21,Friday,1,0,Nut Milk,Choco Blast,19000,0.1,40500.0,45,1822500.0,967500.0
2025-02-21,Friday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,13,585000.0,338000.0
2025-02-21,Friday,1,0,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,31,1116000.0,589000.0
2025-02-21,Friday,1,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,14,560000.0,322000.0
2025-02-21,Friday,1,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,21,840000.0,483000.0
2025-02-22,Saturday,1,0,Freshy Coconut,Coconut Water,8000,0.2,14400.0,119,1713600.0,761600.0
2025-02-22,Saturday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.2,16000.0,95,1520000.0,665000.0
2025-02-22,Saturday,1,0,Nut Milk,Choco Blast,19000,0.0,45000.0,47,2115000.0,1222000.0
2025-02-22,Saturday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,16,720000.0,416000.0
2025-02-22,Saturday,1,0,Juicy Juice,Tropical Vibes,17000,0.2,32000.0,47,1504000.0,705000.0
2025-02-22,Saturday,1,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,15,600000.0,345000.0
2025-02-22,Saturday,1,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,27,1080000.0,621000.0
2025-02-23,Sunday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,92,1656000.0,920000.0
2025-02-23,Sunday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.2,16000.0,92,1472000.0,644000.0
2025-02-23,Sunday,1,0,Nut Milk,Choco Blast,19000,0.0,45000.0,47,2115000.0,1222000.0
2025-02-23,Sunday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,20,900000.0,520000.0
2025-02-23,Sunday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,36,1440000.0,828000.0
2025-02-23,Sunday,1,0,Juicy Juice,Dynamic Green,17000,0.2,32000.0,24,768000.0,360000.0
2025-02-23,Sunday,1,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,27,1080000.0,621000.0
2025-02-24,Monday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,63,1134000.0,630000.0
2025-02-24,Monday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,52,936000.0,468000.0
2025-02-24,Monday,0,0,Nut Milk,Choco Blast,19000,0.1,40500.0,38,1539000.0,817000.0
2025-02-24,Monday,0,0,Nut Milk,Vanilla Shake,19000,0.1,40500.0,17,688500.0,365500.0
2025-02-24,Monday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,19,760000.0,437000.0
2025-02-24,Monday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,10,400000.0,230000.0
2025-02-24,Monday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,16,640000.0,368000.0
2025-02-25,Tuesday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,55,990000.0,550000.0
2025-02-25,Tuesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,39,780000.0,429000.0
2025-02-25,Tuesday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,27,1215000.0,702000.0
2025-02-25,Tuesday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,11,495000.0,286000.0
2025-02-25,Tuesday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,19,760000.0,437000.0
2025-02-25,Tuesday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,9,360000.0,207000.0
2025-02-25,Tuesday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,17,680000.0,391000.0
2025-02-26,Wednesday,0,1,Freshy Coconut,Coconut Water,8000,0.2,14400.0,119,1713600.0,761600.0
2025-02-26,Wednesday,0,1,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,59,1180000.0,649000.0
2025-02-26,Wednesday,0,1,Nut Milk,Choco Blast,19000,0.2,36000.0,53,1908000.0,901000.0
2025-02-26,Wednesday,0,1,Nut Milk,Vanilla Shake,19000,0.2,36000.0,21,756000.0,357000.0
2025-02-26,Wednesday,0,1,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,34,1224000.0,646000.0
2025-02-26,Wednesday,0,1,Juicy Juice,Dynamic Green,17000,0.1,36000.0,16,576000.0,304000.0
2025-02-26,Wednesday,0,1,Juicy Juice,Sun Kissed,17000,0.1,36000.0,32,1152000.0,608000.0
2025-02-27,Thursday,0,1,Freshy Coconut,Coconut Water,8000,0.0,18000.0,101,1818000.0,1010000.0
2025-02-27,Thursday,0,1,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,55,1100000.0,605000.0
2025-02-27,Thursday,0,1,Nut Milk,Choco Blast,19000,0.1,40500.0,51,2065500.0,1096500.0
2025-02-27,Thursday,0,1,Nut Milk,Vanilla Shake,19000,0.0,45000.0,21,945000.0,546000.0
2025-02-27,Thursday,0,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,29,1160000.0,667000.0
2025-02-27,Thursday,0,1,Juicy Juice,Dynamic Green,17000,0.1,36000.0,19,684000.0,361000.0
2025-02-27,Thursday,0,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,25,1000000.0,575000.0
2025-02-28,Friday,1,1,Freshy Coconut,Coconut Water,8000,0.0,18000.0,109,1962000.0,1090000.0
2025-02-28,Friday,1,1,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,88,1760000.0,968000.0
2025-02-28,Friday,1,1,Nut Milk,Choco Blast,19000,0.0,45000.0,48,2160000.0,1248000.0
2025-02-28,Friday,1,1,Nut Milk,Vanilla Shake,19000,0.0,45000.0,20,900000.0,520000.0
2025-02-28,Friday,1,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,37,1480000.0,851000.0
2025-02-28,Friday,1,1,Juicy Juice,Dynamic Green,17000,0.0,40000.0,18,720000.0,414000.0
2025-02-28,Friday,1,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,27,1080000.0,621000.0
2025-03-01,Saturday,1,1,Freshy Coconut,Coconut Water,8000,0.1,16200.0,186,3013200.0,1525200.0
2025-03-01,Saturday,1,1,Freshy Coconut,Kelapa Ijo,9000,0.2,16000.0,124,1984000.0,868000.0
2025-03-01,Saturday,1,1,Nut Milk,Choco Blast,19000,0.0,45000.0,65,2925000.0,1690000.0
2025-03-01,Saturday,1,1,Nut Milk,Vanilla Shake,19000,0.0,45000.0,26,1170000.0,676000.0
2025-03-01,Saturday,1,1,Juicy Juice,Tropical Vibes,17000,0.2,32000.0,58,1856000.0,870000.0
2025-03-01,Saturday,1,1,Juicy Juice,Dynamic Green,17000,0.0,40000.0,26,1040000.0,598000.0
2025-03-01,Saturday,1,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,35,1400000.0,805000.0
2025-03-02,Sunday,1,1,Freshy Coconut,Coconut Water,8000,0.2,14400.0,172,2476800.0,1100800.0
2025-03-02,Sunday,1,1,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,124,2232000.0,1116000.0
2025-03-02,Sunday,1,1,Nut Milk,Choco Blast,19000,0.0,45000.0,69,3105000.0,1794000.0
2025-03-02,Sunday,1,1,Nut Milk,Vanilla Shake,19000,0.1,40500.0,31,1255500.0,666500.0
2025-03-02,Sunday,1,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,47,1880000.0,1081000.0
2025-03-02,Sunday,1,1,Juicy Juice,Dynamic Green,17000,0.0,40000.0,23,920000.0,529000.0
2025-03-02,Sunday,1,1,Juicy Juice,Sun Kissed,17000,0.1,36000.0,43,1548000.0,817000.0
2025-03-03,Monday,0,1,Freshy Coconut,Coconut Water,8000,0.1,16200.0,108,1749600.0,885600.0
2025-03-03,Monday,0,1,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,59,1180000.0,649000.0
2025-03-03,Monday,0,1,Nut Milk,Choco Blast,19000,0.1,40500.0,50,2025000.0,1075000.0
2025-03-03,Monday,0,1,Nut Milk,Vanilla Shake,19000,0.1,40500.0,19,769500.0,408500.0
2025-03-03,Monday,0,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,29,1160000.0,667000.0
2025-03-03,Monday,0,1,Juicy Juice,Dynamic Green,17000,0.1,36000.0,15,540000.0,285000.0
2025-03-03,Monday,0,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,24,960000.0,552000.0
2025-03-04,Tuesday,0,1,Freshy Coconut,Coconut Water,8000,0.1,16200.0,75,1215000.0,615000.0
2025-03-04,Tuesday,0,1,Freshy Coconut,Kelapa Ijo,9000,0.2,16000.0,90,1440000.0,630000.0
2025-03-04,Tuesday,0,1,Nut Milk,Choco Blast,19000,0.0,45000.0,41,1845000.0,1066000.0
2025-03-04,Tuesday,0,1,Nut Milk,Vanilla Shake,19000,0.1,40500.0,18,729000.0,387000.0
2025-03-04,Tuesday,0,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,26,1040000.0,598000.0
2025-03-04,Tuesday,0,1,Juicy Juice,Dynamic Green,17000,0.0,40000.0,13,520000.0,299000.0
2025-03-04,Tuesday,0,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,20,800000.0,460000.0
2025-03-05,Wednesday,0,1,Freshy Coconut,Coconut Water,8000,0.0,18000.0,68,1224000.0,680000.0
2025-03-05,Wednesday,0,1,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,66,1320000.0,726000.0
2025-03-05,Wednesday,0,1,Nut Milk,Choco Blast,19000,0.0,45000.0,36,1620000.0,936000.0
2025-03-05,Wednesday,0,1,Nut Milk,Vanilla Shake,19000,0.0,45000.0,15,675000.0,390000.0
2025-03-05,Wednesday,0,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,27,1080000.0,621000.0
2025-03-05,Wednesday,0,1,Juicy Juice,Dynamic Green,17000,0.0,40000.0,15,600000.0,345000.0
2025-03-05,Wednesday,0,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,25,1000000.0,575000.0
2025-03-06,Thursday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,64,1152000.0,640000.0
2025-03-06,Thursday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,49,980000.0,539000.0
2025-03-06,Thursday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,34,1530000.0,884000.0
2025-03-06,Thursday,0,0,Nut Milk,Vanilla Shake,19000,0.1,40500.0,16,648000.0,344000.0
2025-03-06,Thursday,0,0,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,25,900000.0,475000.0
2025-03-06,Thursday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,12,480000.0,276000.0
2025-03-06,Thursday,0,0,Juicy Juice,Sun Kissed,17000,0.2,32000.0,27,864000.0,405000.0
2025-03-07,Friday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,68,1224000.0,680000.0
2025-03-07,Friday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,58,1160000.0,638000.0
2025-03-07,Friday,1,0,Nut Milk,Choco Blast,19000,0.1,40500.0,35,1417500.0,752500.0
2025-03-07,Friday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,17,765000.0,442000.0
2025-03-07,Friday,1,0,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,25,900000.0,475000.0
2025-03-07,Friday,1,0,Juicy Juice,Dynamic Green,17000,0.1,36000.0,16,576000.0,304000.0
2025-03-07,Friday,1,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,17,680000.0,391000.0
2025-03-08,Saturday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,111,1998000.0,1110000.0
2025-03-08,Saturday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,76,1368000.0,684000.0
2025-03-08,Saturday,1,0,Nut Milk,Choco Blast,19000,0.0,45000.0,44,1980000.0,1144000.0
2025-03-08,Saturday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,17,765000.0,442000.0
2025-03-08,Saturday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,32,1280000.0,736000.0
2025-03-08,Saturday,1,0,Juicy Juice,Dynamic Green,17000,0.1,36000.0,16,576000.0,304000.0
2025-03-08,Saturday,1,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,38,1368000.0,722000.0
2025-03-09,Sunday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,115,2070000.0,1150000.0
2025-03-09,Sunday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,80,1600000.0,880000.0
2025-03-09,Sunday,1,0,Nut Milk,Choco Blast,19000,0.0,45000.0,41,1845000.0,1066000.0
2025-03-09,Sunday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,16,720000.0,416000.0
2025-03-09,Sunday,1,0,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,39,1404000.0,741000.0
2025-03-09,Sunday,1,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,16,640000.0,368000.0
2025-03-09,Sunday,1,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,26,1040000.0,598000.0
2025-03-10,Monday,0,0,Freshy Coconut,Coconut Water,8000,0.1,16200.0,70,1134000.0,574000.0
2025-03-10,Monday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,46,920000.0,506000.0
2025-03-10,Monday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,23,1035000.0,598000.0
2025-03-10,Monday,0,0,Nut Milk,Vanilla Shake,19000,0.1,40500.0,17,688500.0,365500.0
2025-03-10,Monday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,20,800000.0,460000.0
2025-03-10,Monday,0,0,Juicy Juice,Dynamic Green,17000,0.2,32000.0,15,480000.0,225000.0
2025-03-10,Monday,0,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,20,720000.0,380000.0
2025-03-11,Tuesday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,56,1008000.0,560000.0
2025-03-11,Tuesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,40,800000.0,440000.0
2025-03-11,Tuesday,0,0,Nut Milk,Choco Blast,19000,0.2,36000.0,38,1368000.0,646000.0
2025-03-11,Tuesday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,10,450000.0,260000.0
