Transaction_ID,Date,Month,Day,Is_Weekend,Is_Payday,Channel,Sales_Type,SKU,Product_Name,Quantity,Unit_Price,Subtotal,Discount_Rate,Revenue,Unit_Cost,Total_Cost
TRX-8294150,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-8294150,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.2,36000.0,19000,19000
TRX-8294150,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-3653446,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CB001,Choco Blast,2,45000,90000,0.0,90000.0,19000,38000
TRX-8612220,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-8612220,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-8612220,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-1054447,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,CW001,Coconut Water,4,18000,72000,0.2,57600.0,8000,32000
TRX-5418934,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-9398441,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-9398441,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-3997281,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-3997281,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,CB001,Choco Blast,2,45000,90000,0.0,90000.0,19000,38000
TRX-9517485,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,KI001,Kelapa Ijo,3,20000,60000,0.0,60000.0,9000,27000
TRX-9517485,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-9517485,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-2785277,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-2785277,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-6007072,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-9517169,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,VS001,Vanilla Shake,1,45000,45000,0.1,40500.0,19000,19000
TRX-4337174,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,SK001,Sun Kissed,1,40000,40000,0.1,36000.0,17000,17000
TRX-3564217,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-7273233,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,DG001,Dynamic Green,1,40000,40000,0.0,40000.0,17000,17000
TRX-7273233,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.2,16000.0,9000,9000
TRX-7273233,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-3710343,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-3710343,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,CW001,Coconut Water,3,18000,54000,0.2,43200.0,8000,24000
TRX-9897858,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,CB001,Choco Blast,1,45000,45000,0.2,36000.0,19000,19000
TRX-9897858,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-1009594,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-6438436,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-9197443,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,KI001,Kelapa Ijo,3,20000,60000,0.2,48000.0,9000,27000
TRX-9197443,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-1326765,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-1326765,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-2876828,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-2876828,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,CB001,Choco Blast,2,45000,90000,0.1,81000.0,19000,38000
TRX-7089806,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-6159230,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
TRX-5017343,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-5017343,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-5017343,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,KI001,Kelapa Ijo,4,20000,80000,0.2,64000.0,9000,36000
TRX-1971823,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,VS001,Vanilla Shake,3,45000,135000,0.0,135000.0,19000,57000
TRX-1971823,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-5041154,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,DG001,Dynamic Green,3,40000,120000,0.2,96000.0,17000,51000
TRX-5041154,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,VS001,Vanilla Shake,2,45000,90000,0.0,90000.0,19000,38000
TRX-5041154,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-2321324,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-2437026,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-9153566,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-9153566,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,CB001,Choco Blast,1,45000,45000,0.2,36000.0,19000,19000
TRX-2161193,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,VS001,Vanilla Shake,6,45000,270000,0.1,243000.0,19000,114000
TRX-9937326,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,KI001,Kelapa Ijo,7,20000,140000,0.2,112000.0,9000,63000
TRX-9937326,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-3109911,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-3109911,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-3154051,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-3154051,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,CB001,Choco Blast,2,45000,90000,0.0,90000.0,19000,38000
TRX-3154051,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-3154051,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,DG001,Dynamic Green,1,40000,40000,0.1,36000.0,17000,17000
TRX-8973915,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,VS001,Vanilla Shake,1,45000,45000,0.1,40500.0,19000,19000
TRX-3770370,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-5446912,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CW001,Coconut Water,4,18000,72000,0.2,57600.0,8000,32000
TRX-9852897,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-9852897,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-9852897,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-9852897,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-8099076,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CW001,Coconut Water,4,18000,72000,0.2,57600.0,8000,32000
TRX-4553384,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-4553384,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-4553384,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-4374754,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-6229731,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,KI001,Kelapa Ijo,3,20000,60000,0.2,48000.0,9000,27000
TRX-6229731,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,CB001,Choco Blast,2,45000,90000,0.1,81000.0,19000,38000
TRX-6229731,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,CW001,Coconut Water,3,18000,54000,0.2,43200.0,8000,24000
TRX-7693979,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CB001,Choco Blast,3,45000,135000,0.0,135000.0,19000,57000
TRX-7693979,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.2,32000.0,17000,17000
TRX-7264956,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-8350099,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.2,16000.0,9000,9000
TRX-8350099,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-8350099,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,SK001,Sun Kissed,2,40000,80000,0.0,80000.0,17000,34000
TRX-9683481,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-9683481,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,DG001,Dynamic Green,1,40000,40000,0.2,32000.0,17000,17000
TRX-8574680,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-8574680,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-3030113,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,DG001,Dynamic Green,1,40000,40000,0.1,36000.0,17000,17000
TRX-3030113,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-3030113,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,CW001,Coconut Water,2,18000,36000,0.0,36000.0,8000,16000
TRX-5159166,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-4769795,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-2074176,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.2,36000.0,19000,19000
TRX-2074176,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,CW001,Coconut Water,3,18000,54000,0.0,54000.0,8000,24000
TRX-6672134,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,KI001,Kelapa Ijo,1,20000,20000,0.2,16000.0,9000,9000
TRX-6672134,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-1352896,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,CB001,Choco Blast,2,45000,90000,0.0,90000.0,19000,38000
TRX-4860684,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-4860684,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-4860684,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,TV001,Tropical Vibes,1,40000,40000,0.2,32000.0,17000,17000
TRX-4860684,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,VS001,Vanilla Shake,1,45000,45000,0.1,40500.0,19000,19000
TRX-4694634,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-1120642,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,CB001,Choco Blast,2,45000,90000,0.0,90000.0,19000,38000
TRX-2191066,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-1987737,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,CW001,Coconut Water,3,18000,54000,0.2,43200.0,8000,24000
TRX-1987737,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-4841005,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,DG001,Dynamic Green,1,40000,40000,0.0,40000.0,17000,17000
TRX-2130789,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-2130789,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-1527021,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-6543670,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-6543670,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,TV001,Tropical Vibes,2,40000,80000,0.0,80000.0,17000,34000
TRX-6543670,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,KI001,Kelapa Ijo,3,20000,60000,0.2,48000.0,9000,27000
TRX-2188789,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,TV001,Tropical Vibes,3,40000,120000,0.0,120000.0,17000,51000
TRX-9626108,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-9626108,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-9626108,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,SK001,Sun Kissed,1,40000,40000,0.2,32000.0,17000,17000
TRX-4993055,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-5672073,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,TV001,Tropical Vibes,7,40000,280000,0.2,224000.0,17000,119000
TRX-5672073,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-9143903,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-4594297,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-4594297,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.2,16000.0,9000,9000
TRX-3219824,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,KI001,Kelapa Ijo,2,20000,40000,0.0,40000.0,9000,18000
TRX-3219824,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,TV001,Tropical Vibes,1,40000,40000,0.2,32000.0,17000,17000
TRX-8930103,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,VS001,Vanilla Shake,1,45000,45000,0.1,40500.0,19000,19000
TRX-8930103,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-5076817,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-5076817,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,DG001,Dynamic Green,2,40000,80000,0.0,80000.0,17000,34000
TRX-5076817,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-8935169,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-8935169,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-7829332,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,DG001,Dynamic Green,1,40000,40000,0.0,40000.0,17000,17000
TRX-4194548,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,KI001,Kelapa Ijo,2,20000,40000,0.0,40000.0,9000,18000
TRX-2582524,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.1,40500.0,19000,19000
TRX-2626229,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,TV001,Tropical Vibes,1,40000,40000,0.1,36000.0,17000,17000
TRX-8231838,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-8231838,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-8231838,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.2,14400.0,8000,8000
TRX-6944126,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
TRX-8106470,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,DG001,Dynamic Green,1,40000,40000,0.2,32000.0,17000,17000
TRX-7897151,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-7897151,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-8835373,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-1908841,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CB001,Choco Blast,2,45000,90000,0.0,90000.0,19000,38000
TRX-2651177,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,SK001,Sun Kissed,1,40000,40000,0.1,36000.0,17000,17000
TRX-2651177,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,VS001,Vanilla Shake,2,45000,90000,0.1,81000.0,19000,38000
TRX-2016911,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,VS001,Vanilla Shake,1,45000,45000,0.1,40500.0,19000,19000
TRX-7754864,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-7754864,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,CB001,Choco Blast,1,45000,45000,0.2,36000.0,19000,19000
TRX-6692553,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,SK001,Sun Kissed,1,40000,40000,0.1,36000.0,17000,17000
TRX-2833230,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,KI001,Kelapa Ijo,2,20000,40000,0.1,36000.0,9000,18000
TRX-2833230,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CB001,Choco Blast,2,45000,90000,0.0,90000.0,19000,38000
TRX-2833230,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-5171761,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-4214348,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-4191175,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,CB001,Choco Blast,2,45000,90000,0.0,90000.0,19000,38000
TRX-4191175,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-9997381,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,KI001,Kelapa Ijo,1,20000,20000,0.0,20000.0,9000,9000
TRX-8526486,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,TV001,Tropical Vibes,1,40000,40000,0.2,32000.0,17000,17000
TRX-8526486,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-3351868,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-3351868,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
TRX-3351868,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,SK001,Sun Kissed,1,40000,40000,0.0,40000.0,17000,17000
TRX-8077999,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CW001,Coconut Water,2,18000,36000,0.1,32400.0,8000,16000
TRX-4078418,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-5673212,2025-09-02,September,Tuesday,No,Yes,Shopee,Online,TV001,Tropical Vibes,1,40000,40000,0.0,40000.0,17000,17000
TRX-8761611,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,KI001,Kelapa Ijo,4,20000,80000,0.1,72000.0,9000,36000
TRX-8761611,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,TV001,Tropical Vibes,2,40000,80000,0.1,72000.0,17000,34000
TRX-8761611,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,CB001,Choco Blast,1,45000,45000,0.2,36000.0,19000,19000
TRX-8761611,2025-09-02,September,Tuesday,No,Yes,WhatsApp,Online,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-5191056,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,VS001,Vanilla Shake,1,45000,45000,0.1,40500.0,19000,19000
TRX-5191056,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-5191056,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,CW001,Coconut Water,1,18000,18000,0.1,16200.0,8000,8000
TRX-2264748,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,CB001,Choco Blast,2,45000,90000,0.0,90000.0,19000,38000
TRX-8434500,2025-09-02,September,Tuesday,No,Yes,Store C,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-2642635,2025-09-02,September,Tuesday,No,Yes,Store B,Offline,CW001,Coconut Water,1,18000,18000,0.0,18000.0,8000,8000
TRX-1848731,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,CW001,Coconut Water,6,18000,108000,0.1,97200.0,8000,48000
TRX-1848731,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,CB001,Choco Blast,1,45000,45000,0.0,45000.0,19000,19000
TRX-1848731,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,KI001,Kelapa Ijo,1,20000,20000,0.1,18000.0,9000,9000
TRX-1848731,2025-09-02,September,Tuesday,No,Yes,Store A,Offline,VS001,Vanilla Shake,1,45000,45000,0.0,45000.0,19000,19000
