Inventory_ID,Date,SKU,Channel,Quantity_Produced,Expiry_Date,Batch_ID
INV-011475,2025-10-16,CB001,Store C,8,2025-10-22,BAT-1176
INV-011476,2025-10-16,CW001,Store C,27,2025-10-22,BAT-9782
INV-011477,2025-10-16,DG001,Store C,9,2025-10-21,BAT-7201
INV-011478,2025-10-16,KI001,Store C,19,2025-10-21,BAT-7848
INV-011479,2025-10-16,SK001,Store C,5,2025-10-21,BAT-5601
INV-011480,2025-10-16,TV001,Store C,4,2025-10-21,BAT-4241
INV-011481,2025-10-16,VS001,Store C,9,2025-10-23,BAT-5361
INV-011482,2025-10-16,CB001,WhatsApp,3,2025-10-21,BAT-1052
INV-011483,2025-10-16,CW001,WhatsApp,5,2025-10-21,BAT-9206
INV-011484,2025-10-16,KI001,WhatsApp,2,2025-10-23,BAT-6127
INV-011485,2025-10-16,TV001,WhatsApp,2,2025-10-22,BAT-3857
INV-011486,2025-10-16,VS001,WhatsApp,2,2025-10-23,BAT-5563
INV-011487,2025-10-17,CB001,Shopee,21,2025-10-24,BAT-1262
INV-011488,2025-10-17,CW001,Shopee,23,2025-10-22,BAT-4610
INV-011489,2025-10-17,KI001,Shopee,24,2025-10-22,BAT-5290
INV-011490,2025-10-17,SK001,Shopee,3,2025-10-22,BAT-5992
INV-011491,2025-10-17,TV001,Shopee,7,2025-10-24,BAT-7726
INV-011492,2025-10-17,VS001,Shopee,5,2025-10-23,BAT-4639
INV-011493,2025-10-17,CB001,Store A,4,2025-10-24,BAT-5291
INV-011494,2025-10-17,CW001,Store A,11,2025-10-23,BAT-1839
INV-011495,2025-10-17,KI001,Store A,19,2025-10-23,BAT-2349
INV-011496,2025-10-17,SK001,Store A,10,2025-10-23,BAT-6757
INV-011497,2025-10-17,TV001,Store A,3,2025-10-23,BAT-7784
INV-011498,2025-10-17,CB001,Store B,6,2025-10-22,BAT-7352
INV-011499,2025-10-17,CW001,Store B,8,2025-10-23,BAT-2100
INV-011500,2025-10-17,KI001,Store B,8,2025-10-23,BAT-2427
INV-011501,2025-10-17,SK001,Store B,2,2025-10-24,BAT-1549
INV-011502,2025-10-17,TV001,Store B,12,2025-10-22,BAT-8418
INV-011503,2025-10-17,VS001,Store B,2,2025-10-24,BAT-3735
INV-011504,2025-10-17,CB001,Store C,10,2025-10-22,BAT-1181
INV-011505,2025-10-17,CW001,Store C,19,2025-10-23,BAT-6480
INV-011506,2025-10-17,DG001,Store C,11,2025-10-23,BAT-7308
INV-011507,2025-10-17,KI001,Store C,22,2025-10-22,BAT-6952
INV-011508,2025-10-17,SK001,Store C,8,2025-10-23,BAT-1545
INV-011509,2025-10-17,TV001,Store C,17,2025-10-22,BAT-4733
INV-011510,2025-10-17,VS001,Store C,9,2025-10-23,BAT-5374
INV-011511,2025-10-17,CB001,WhatsApp,12,2025-10-24,BAT-9342
INV-011512,2025-10-17,CW001,WhatsApp,18,2025-10-22,BAT-7493
INV-011513,2025-10-17,DG001,WhatsApp,2,2025-10-23,BAT-4456
INV-011514,2025-10-17,KI001,WhatsApp,22,2025-10-23,BAT-8716
INV-011515,2025-10-17,SK001,WhatsApp,14,2025-10-22,BAT-9978
INV-011516,2025-10-17,TV001,WhatsApp,3,2025-10-22,BAT-4004
INV-011517,2025-10-17,VS001,WhatsApp,6,2025-10-23,BAT-5607
INV-011518,2025-10-18,CB001,Shopee,10,2025-10-25,BAT-1264
INV-011519,2025-10-18,CW001,Shopee,22,2025-10-24,BAT-9324
INV-011520,2025-10-18,DG001,Shopee,2,2025-10-24,BAT-6391
INV-011521,2025-10-18,KI001,Shopee,22,2025-10-24,BAT-1764
INV-011522,2025-10-18,SK001,Shopee,7,2025-10-23,BAT-7794
INV-011523,2025-10-18,TV001,Shopee,9,2025-10-25,BAT-3771
INV-011524,2025-10-18,VS001,Shopee,4,2025-10-25,BAT-9252
INV-011525,2025-10-18,CB001,Store A,8,2025-10-24,BAT-1394
INV-011526,2025-10-18,CW001,Store A,18,2025-10-24,BAT-6286
INV-011527,2025-10-18,DG001,Store A,14,2025-10-25,BAT-5959
INV-011528,2025-10-18,KI001,Store A,13,2025-10-23,BAT-2932
INV-011529,2025-10-18,SK001,Store A,5,2025-10-23,BAT-5298
INV-011530,2025-10-18,TV001,Store A,4,2025-10-25,BAT-7923
INV-011531,2025-10-18,VS001,Store A,5,2025-10-23,BAT-9930
INV-011532,2025-10-18,CB001,Store B,12,2025-10-25,BAT-8254
INV-011533,2025-10-18,CW001,Store B,14,2025-10-24,BAT-4374
INV-011534,2025-10-18,DG001,Store B,7,2025-10-23,BAT-2142
INV-011535,2025-10-18,KI001,Store B,28,2025-10-23,BAT-1242
INV-011536,2025-10-18,SK001,Store B,13,2025-10-25,BAT-3905
INV-011537,2025-10-18,TV001,Store B,12,2025-10-25,BAT-2312
INV-011538,2025-10-18,VS001,Store B,3,2025-10-25,BAT-9790
INV-011539,2025-10-18,CB001,Store C,20,2025-10-24,BAT-2966
INV-011540,2025-10-18,CW001,Store C,40,2025-10-24,BAT-6289
INV-011541,2025-10-18,DG001,Store C,2,2025-10-23,BAT-4823
INV-011542,2025-10-18,KI001,Store C,19,2025-10-24,BAT-1099
INV-011543,2025-10-18,SK001,Store C,10,2025-10-24,BAT-5299
INV-011544,2025-10-18,TV001,Store C,18,2025-10-25,BAT-5783
INV-011545,2025-10-18,VS001,Store C,8,2025-10-23,BAT-9774
INV-011546,2025-10-18,CB001,WhatsApp,3,2025-10-25,BAT-4840
INV-011547,2025-10-18,CW001,WhatsApp,5,2025-10-23,BAT-4889
INV-011548,2025-10-18,KI001,WhatsApp,17,2025-10-24,BAT-1315
INV-011549,2025-10-18,TV001,WhatsApp,5,2025-10-24,BAT-7857
INV-011550,2025-10-18,VS001,WhatsApp,3,2025-10-24,BAT-3943
INV-011551,2025-10-19,CB001,Shopee,22,2025-10-25,BAT-9824
INV-011552,2025-10-19,CW001,Shopee,19,2025-10-24,BAT-7027
INV-011553,2025-10-19,DG001,Shopee,4,2025-10-26,BAT-9691
INV-011554,2025-10-19,KI001,Shopee,20,2025-10-25,BAT-4801
INV-011555,2025-10-19,SK001,Shopee,9,2025-10-26,BAT-5553
INV-011556,2025-10-19,TV001,Shopee,18,2025-10-24,BAT-1889
INV-011557,2025-10-19,VS001,Shopee,3,2025-10-26,BAT-2234
INV-011558,2025-10-19,CW001,Store A,24,2025-10-26,BAT-2829
INV-011559,2025-10-19,DG001,Store A,5,2025-10-26,BAT-1091
INV-011560,2025-10-19,KI001,Store A,17,2025-10-25,BAT-5441
INV-011561,2025-10-19,SK001,Store A,12,2025-10-26,BAT-2866
INV-011562,2025-10-19,TV001,Store A,12,2025-10-26,BAT-9645
INV-011563,2025-10-19,VS001,Store A,4,2025-10-24,BAT-2686
INV-011564,2025-10-19,CB001,Store B,9,2025-10-25,BAT-3325
INV-011565,2025-10-19,CW001,Store B,23,2025-10-26,BAT-9372
INV-011566,2025-10-19,DG001,Store B,2,2025-10-24,BAT-4272
INV-011567,2025-10-19,KI001,Store B,7,2025-10-24,BAT-2874
INV-011568,2025-10-19,SK001,Store B,5,2025-10-26,BAT-3557
INV-011569,2025-10-19,TV001,Store B,13,2025-10-25,BAT-1696
INV-011570,2025-10-19,VS001,Store B,2,2025-10-24,BAT-4335
INV-011571,2025-10-19,CB001,Store C,16,2025-10-26,BAT-9837
INV-011572,2025-10-19,CW001,Store C,38,2025-10-26,BAT-2074
INV-011573,2025-10-19,DG001,Store C,2,2025-10-25,BAT-3461
INV-011574,2025-10-19,KI001,Store C,25,2025-10-26,BAT-7793
INV-011575,2025-10-19,SK001,Store C,13,2025-10-26,BAT-5849
INV-011576,2025-10-19,TV001,Store C,16,2025-10-26,BAT-6345
INV-011577,2025-10-19,VS001,Store C,4,2025-10-24,BAT-1315
INV-011578,2025-10-19,CB001,WhatsApp,4,2025-10-26,BAT-9317
INV-011579,2025-10-19,CW001,WhatsApp,22,2025-10-25,BAT-4012
INV-011580,2025-10-19,DG001,WhatsApp,3,2025-10-25,BAT-5515
INV-011581,2025-10-19,KI001,WhatsApp,3,2025-10-25,BAT-9844
INV-011582,2025-10-19,SK001,WhatsApp,4,2025-10-26,BAT-2840
INV-011583,2025-10-19,TV001,WhatsApp,8,2025-10-25,BAT-2805
INV-011584,2025-10-19,VS001,WhatsApp,2,2025-10-25,BAT-7654
INV-011585,2025-10-20,CB001,Shopee,8,2025-10-25,BAT-1542
INV-011586,2025-10-20,CW001,Shopee,10,2025-10-25,BAT-4933
INV-011587,2025-10-20,DG001,Shopee,3,2025-10-26,BAT-1930
INV-011588,2025-10-20,KI001,Shopee,7,2025-10-25,BAT-7902
INV-011589,2025-10-20,SK001,Shopee,4,2025-10-26,BAT-5597
INV-011590,2025-10-20,TV001,Shopee,4,2025-10-26,BAT-7250
INV-011591,2025-10-20,CB001,Store A,7,2025-10-25,BAT-5146
INV-011592,2025-10-20,CW001,Store A,17,2025-10-27,BAT-8938
INV-011593,2025-10-20,DG001,Store A,2,2025-10-25,BAT-3926
INV-011594,2025-10-20,KI001,Store A,14,2025-10-27,BAT-5837
INV-011595,2025-10-20,TV001,Store A,4,2025-10-27,BAT-3336
INV-011596,2025-10-20,VS001,Store A,3,2025-10-27,BAT-7126
INV-011597,2025-10-20,CB001,Store B,3,2025-10-27,BAT-1304
INV-011598,2025-10-20,CW001,Store B,8,2025-10-25,BAT-4650
INV-011599,2025-10-20,DG001,Store B,2,2025-10-25,BAT-1146
INV-011600,2025-10-20,KI001,Store B,5,2025-10-26,BAT-8394
INV-011601,2025-10-20,SK001,Store B,9,2025-10-27,BAT-1963
INV-011602,2025-10-20,TV001,Store B,5,2025-10-26,BAT-8354
INV-011603,2025-10-20,VS001,Store B,2,2025-10-26,BAT-4969
INV-011604,2025-10-20,CB001,Store C,11,2025-10-25,BAT-6051
INV-011605,2025-10-20,CW001,Store C,35,2025-10-26,BAT-4642
INV-011606,2025-10-20,KI001,Store C,13,2025-10-26,BAT-5191
INV-011607,2025-10-20,SK001,Store C,12,2025-10-25,BAT-9729
INV-011608,2025-10-20,TV001,Store C,12,2025-10-26,BAT-5561
INV-011609,2025-10-20,VS001,Store C,6,2025-10-25,BAT-7555
INV-011610,2025-10-20,CW001,WhatsApp,3,2025-10-26,BAT-9356
INV-011611,2025-10-20,KI001,WhatsApp,5,2025-10-25,BAT-6771
INV-011612,2025-10-20,SK001,WhatsApp,2,2025-10-27,BAT-8401
INV-011613,2025-10-20,TV001,WhatsApp,2,2025-10-25,BAT-9483
INV-011614,2025-10-20,VS001,WhatsApp,2,2025-10-27,BAT-7554
INV-011615,2025-10-21,CB001,Shopee,8,2025-10-26,BAT-3083
INV-011616,2025-10-21,CW001,Shopee,16,2025-10-26,BAT-7244
INV-011617,2025-10-21,KI001,Shopee,15,2025-10-27,BAT-9666
INV-011618,2025-10-21,SK001,Shopee,2,2025-10-28,BAT-2207
INV-011619,2025-10-21,TV001,Shopee,7,2025-10-28,BAT-6085
INV-011620,2025-10-21,VS001,Shopee,4,2025-10-27,BAT-3853
INV-011621,2025-10-21,CB001,Store A,4,2025-10-26,BAT-5203
INV-011622,2025-10-21,CW001,Store A,10,2025-10-28,BAT-7339
INV-011623,2025-10-21,DG001,Store A,2,2025-10-27,BAT-3110
INV-011624,2025-10-21,KI001,Store A,13,2025-10-27,BAT-7523
INV-011625,2025-10-21,SK001,Store A,7,2025-10-27,BAT-7687
INV-011626,2025-10-21,VS001,Store A,2,2025-10-27,BAT-7176
INV-011627,2025-10-21,CB001,Store B,7,2025-10-28,BAT-3528
INV-011628,2025-10-21,CW001,Store B,13,2025-10-28,BAT-9981
INV-011629,2025-10-21,KI001,Store B,11,2025-10-27,BAT-8822
INV-011630,2025-10-21,SK001,Store B,2,2025-10-27,BAT-9433
INV-011631,2025-10-21,TV001,Store B,14,2025-10-27,BAT-8388
INV-011632,2025-10-21,VS001,Store B,2,2025-10-27,BAT-8107
INV-011633,2025-10-21,CB001,Store C,4,2025-10-26,BAT-5047
INV-011634,2025-10-21,CW001,Store C,26,2025-10-26,BAT-1800
INV-011635,2025-10-21,DG001,Store C,7,2025-10-27,BAT-5047
INV-011636,2025-10-21,KI001,Store C,21,2025-10-26,BAT-9648
INV-011637,2025-10-21,SK001,Store C,7,2025-10-28,BAT-2386
INV-011638,2025-10-21,TV001,Store C,8,2025-10-26,BAT-7593
INV-011639,2025-10-21,VS001,Store C,6,2025-10-26,BAT-2089
INV-011640,2025-10-21,CB001,WhatsApp,5,2025-10-26,BAT-8641
INV-011641,2025-10-21,CW001,WhatsApp,6,2025-10-26,BAT-2103
INV-011642,2025-10-21,KI001,WhatsApp,4,2025-10-27,BAT-4716
INV-011643,2025-10-21,TV001,WhatsApp,3,2025-10-27,BAT-2158
INV-011644,2025-10-21,VS001,WhatsApp,3,2025-10-26,BAT-1273
INV-011645,2025-10-22,CB001,Shopee,11,2025-10-29,BAT-9121
INV-011646,2025-10-22,CW001,Shopee,10,2025-10-29,BAT-9905
INV-011647,2025-10-22,DG001,Shopee,4,2025-10-27,BAT-9849
INV-011648,2025-10-22,KI001,Shopee,9,2025-10-28,BAT-7287
INV-011649,2025-10-22,SK001,Shopee,9,2025-10-29,BAT-3218
INV-011650,2025-10-22,TV001,Shopee,6,2025-10-27,BAT-6398
INV-011651,2025-10-22,VS001,Shopee,7,2025-10-29,BAT-3479
INV-011652,2025-10-22,CB001,Store A,9,2025-10-27,BAT-4826
INV-011653,2025-10-22,CW001,Store A,8,2025-10-27,BAT-1507
INV-011654,2025-10-22,DG001,Store A,3,2025-10-28,BAT-7989
INV-011655,2025-10-22,KI001,Store A,7,2025-10-27,BAT-5276
INV-011656,2025-10-22,SK001,Store A,3,2025-10-29,BAT-7564
INV-011657,2025-10-22,TV001,Store A,12,2025-10-29,BAT-9932
INV-011658,2025-10-22,VS001,Store A,2,2025-10-27,BAT-7062
INV-011659,2025-10-22,CB001,Store B,7,2025-10-27,BAT-1070
INV-011660,2025-10-22,CW001,Store B,8,2025-10-29,BAT-6971
INV-011661,2025-10-22,DG001,Store B,2,2025-10-27,BAT-8349
INV-011662,2025-10-22,KI001,Store B,5,2025-10-28,BAT-2646
INV-011663,2025-10-22,SK001,Store B,3,2025-10-28,BAT-6459
INV-011664,2025-10-22,TV001,Store B,3,2025-10-27,BAT-5757
INV-011665,2025-10-22,CB001,Store C,21,2025-10-27,BAT-6072
INV-011666,2025-10-22,CW001,Store C,21,2025-10-28,BAT-9040
INV-011667,2025-10-22,DG001,Store C,2,2025-10-29,BAT-3676
INV-011668,2025-10-22,KI001,Store C,13,2025-10-27,BAT-4181
INV-011669,2025-10-22,SK001,Store C,16,2025-10-29,BAT-6173
INV-011670,2025-10-22,TV001,Store C,6,2025-10-27,BAT-1208
INV-011671,2025-10-22,VS001,Store C,2,2025-10-28,BAT-9124
INV-011672,2025-10-22,CB001,WhatsApp,4,2025-10-27,BAT-2200
INV-011673,2025-10-22,CW001,WhatsApp,11,2025-10-28,BAT-2017
INV-011674,2025-10-22,KI001,WhatsApp,5,2025-10-27,BAT-3938
INV-011675,2025-10-22,TV001,WhatsApp,6,2025-10-27,BAT-6464
INV-011676,2025-10-22,VS001,WhatsApp,5,2025-10-29,BAT-2162
INV-011677,2025-10-23,CB001,Shopee,4,2025-10-30,BAT-8934
INV-011678,2025-10-23,CW001,Shopee,22,2025-10-29,BAT-1660
INV-011679,2025-10-23,DG001,Shopee,4,2025-10-30,BAT-4012
INV-011680,2025-10-23,KI001,Shopee,17,2025-10-29,BAT-5506
INV-011681,2025-10-23,SK001,Shopee,7,2025-10-29,BAT-1001
INV-011682,2025-10-23,TV001,Shopee,6,2025-10-29,BAT-8065
INV-011683,2025-10-23,VS001,Shopee,13,2025-10-30,BAT-9757
INV-011684,2025-10-23,CB001,Store A,6,2025-10-28,BAT-4694
INV-011685,2025-10-23,CW001,Store A,7,2025-10-28,BAT-1084
INV-011686,2025-10-23,DG001,Store A,2,2025-10-29,BAT-7775
INV-011687,2025-10-23,KI001,Store A,3,2025-10-30,BAT-2168
INV-011688,2025-10-23,SK001,Store A,2,2025-10-30,BAT-1558
INV-011689,2025-10-23,TV001,Store A,4,2025-10-30,BAT-6853
INV-011690,2025-10-23,VS001,Store A,5,2025-10-30,BAT-4914
INV-011691,2025-10-23,CB001,Store B,2,2025-10-28,BAT-9818
INV-011692,2025-10-23,CW001,Store B,9,2025-10-28,BAT-5390
INV-011693,2025-10-23,DG001,Store B,3,2025-10-28,BAT-5190
INV-011694,2025-10-23,KI001,Store B,6,2025-10-28,BAT-6800
INV-011695,2025-10-23,TV001,Store B,2,2025-10-29,BAT-6674
INV-011696,2025-10-23,VS001,Store B,2,2025-10-28,BAT-2563
INV-011697,2025-10-23,CB001,Store C,9,2025-10-29,BAT-5269
INV-011698,2025-10-23,CW001,Store C,27,2025-10-30,BAT-7429
INV-011699,2025-10-23,DG001,Store C,3,2025-10-28,BAT-2916
INV-011700,2025-10-23,KI001,Store C,14,2025-10-28,BAT-9059
INV-011701,2025-10-23,SK001,Store C,3,2025-10-28,BAT-1828
INV-011702,2025-10-23,TV001,Store C,15,2025-10-30,BAT-5027
INV-011703,2025-10-23,VS001,Store C,7,2025-10-28,BAT-6103
INV-011704,2025-10-23,CB001,WhatsApp,4,2025-10-29,BAT-2920
INV-011705,2025-10-23,CW001,WhatsApp,9,2025-10-28,BAT-5073
INV-011706,2025-10-23,KI001,WhatsApp,7,2025-10-30,BAT-9944
INV-011707,2025-10-23,SK001,WhatsApp,2,2025-10-28,BAT-9841
INV-011708,2025-10-23,TV001,WhatsApp,4,2025-10-28,BAT-7268
INV-011709,2025-10-23,VS001,WhatsApp,5,2025-10-28,BAT-1653
INV-011710,2025-10-24,CB001,Shopee,20,2025-10-30,BAT-9912
INV-011711,2025-10-24,CW001,Shopee,14,2025-10-31,BAT-5566
INV-011712,2025-10-24,DG001,Shopee,4,2025-10-31,BAT-1344
INV-011713,2025-10-24,KI001,Shopee,14,2025-10-31,BAT-9855
INV-011714,2025-10-24,SK001,Shopee,11,2025-10-30,BAT-6270
INV-011715,2025-10-24,TV001,Shopee,7,2025-10-31,BAT-6536
INV-011716,2025-10-24,VS001,Shopee,2,2025-10-30,BAT-5628
INV-011717,2025-10-24,CB001,Store A,4,2025-10-31,BAT-4385
INV-011718,2025-10-24,CW001,Store A,20,2025-10-31,BAT-4878
INV-011719,2025-10-24,DG001,Store A,2,2025-10-30,BAT-3165
INV-011720,2025-10-24,KI001,Store A,4,2025-10-29,BAT-8674
INV-011721,2025-10-24,SK001,Store A,2,2025-10-29,BAT-9243
INV-011722,2025-10-24,TV001,Store A,5,2025-10-29,BAT-8077
INV-011723,2025-10-24,CB001,Store B,9,2025-10-31,BAT-8912
INV-011724,2025-10-24,CW001,Store B,15,2025-10-29,BAT-3755
INV-011725,2025-10-24,DG001,Store B,2,2025-10-31,BAT-2924
INV-011726,2025-10-24,KI001,Store B,12,2025-10-31,BAT-2518
INV-011727,2025-10-24,SK001,Store B,2,2025-10-31,BAT-5622
INV-011728,2025-10-24,TV001,Store B,11,2025-10-29,BAT-2505
INV-011729,2025-10-24,VS001,Store B,2,2025-10-29,BAT-7386
INV-011730,2025-10-24,CB001,Store C,20,2025-10-29,BAT-6493
INV-011731,2025-10-24,CW001,Store C,38,2025-10-31,BAT-6546
INV-011732,2025-10-24,DG001,Store C,3,2025-10-30,BAT-3670
INV-011733,2025-10-24,KI001,Store C,13,2025-10-29,BAT-4055
INV-011734,2025-10-24,SK001,Store C,16,2025-10-29,BAT-7607
INV-011735,2025-10-24,TV001,Store C,9,2025-10-30,BAT-3603
INV-011736,2025-10-24,VS001,Store C,7,2025-10-30,BAT-4700
INV-011737,2025-10-24,CB001,WhatsApp,6,2025-10-30,BAT-1114
INV-011738,2025-10-24,CW001,WhatsApp,5,2025-10-30,BAT-6953
INV-011739,2025-10-24,KI001,WhatsApp,7,2025-10-30,BAT-8868
INV-011740,2025-10-24,SK001,WhatsApp,4,2025-10-29,BAT-9713
INV-011741,2025-10-24,TV001,WhatsApp,4,2025-10-31,BAT-3254
INV-011742,2025-10-25,CB001,Shopee,23,2025-10-30,BAT-2309
INV-011743,2025-10-25,CW001,Shopee,49,2025-10-30,BAT-5739
INV-011744,2025-10-25,DG001,Shopee,16,2025-10-30,BAT-6553
INV-011745,2025-10-25,KI001,Shopee,39,2025-11-01,BAT-5461
INV-011746,2025-10-25,SK001,Shopee,13,2025-10-31,BAT-7348
INV-011747,2025-10-25,TV001,Shopee,15,2025-10-30,BAT-7675
INV-011748,2025-10-25,VS001,Shopee,9,2025-10-31,BAT-7159
INV-011749,2025-10-25,CB001,Store A,13,2025-10-31,BAT-4802
INV-011750,2025-10-25,CW001,Store A,26,2025-10-30,BAT-7297
INV-011751,2025-10-25,DG001,Store A,4,2025-11-01,BAT-5934
INV-011752,2025-10-25,KI001,Store A,13,2025-10-31,BAT-8965
INV-011753,2025-10-25,SK001,Store A,17,2025-10-31,BAT-1097
INV-011754,2025-10-25,TV001,Store A,12,2025-10-31,BAT-9469
INV-011755,2025-10-25,VS001,Store A,6,2025-10-31,BAT-1849
INV-011756,2025-10-25,CB001,Store B,14,2025-10-30,BAT-7491
INV-011757,2025-10-25,CW001,Store B,18,2025-10-31,BAT-1137
INV-011758,2025-10-25,DG001,Store B,6,2025-10-30,BAT-9698
INV-011759,2025-10-25,KI001,Store B,12,2025-10-30,BAT-8027
INV-011760,2025-10-25,SK001,Store B,3,2025-10-30,BAT-9929
INV-011761,2025-10-25,TV001,Store B,3,2025-10-30,BAT-4544
INV-011762,2025-10-25,VS001,Store B,5,2025-11-01,BAT-2937
INV-011763,2025-10-25,CB001,Store C,33,2025-10-30,BAT-4887
INV-011764,2025-10-25,CW001,Store C,35,2025-10-30,BAT-6977
INV-011765,2025-10-25,DG001,Store C,7,2025-11-01,BAT-5297
INV-011766,2025-10-25,KI001,Store C,44,2025-11-01,BAT-4277
INV-011767,2025-10-25,SK001,Store C,7,2025-10-31,BAT-7078
INV-011768,2025-10-25,TV001,Store C,22,2025-11-01,BAT-7007
INV-011769,2025-10-25,VS001,Store C,16,2025-10-30,BAT-4058
INV-011770,2025-10-25,CB001,WhatsApp,4,2025-10-30,BAT-1811
INV-011771,2025-10-25,CW001,WhatsApp,15,2025-11-01,BAT-8051
INV-011772,2025-10-25,DG001,WhatsApp,2,2025-10-31,BAT-6715
INV-011773,2025-10-25,KI001,WhatsApp,14,2025-10-31,BAT-5837
INV-011774,2025-10-25,SK001,WhatsApp,3,2025-10-31,BAT-5478
INV-011775,2025-10-25,TV001,WhatsApp,11,2025-11-01,BAT-3245
INV-011776,2025-10-25,VS001,WhatsApp,5,2025-10-31,BAT-5612
INV-011777,2025-10-26,CB001,Shopee,20,2025-11-01,BAT-4688
INV-011778,2025-10-26,CW001,Shopee,54,2025-10-31,BAT-1266
INV-011779,2025-10-26,DG001,Shopee,8,2025-10-31,BAT-9978
INV-011780,2025-10-26,KI001,Shopee,27,2025-11-01,BAT-6740
INV-011781,2025-10-26,SK001,Shopee,10,2025-11-01,BAT-5636
INV-011782,2025-10-26,TV001,Shopee,10,2025-11-01,BAT-7654
INV-011783,2025-10-26,VS001,Shopee,7,2025-10-31,BAT-7078
INV-011784,2025-10-26,CB001,Store A,14,2025-11-01,BAT-9110
INV-011785,2025-10-26,CW001,Store A,16,2025-11-02,BAT-7674
INV-011786,2025-10-26,DG001,Store A,9,2025-10-31,BAT-7691
INV-011787,2025-10-26,KI001,Store A,23,2025-11-01,BAT-3286
INV-011788,2025-10-26,SK001,Store A,5,2025-11-01,BAT-1499
INV-011789,2025-10-26,TV001,Store A,10,2025-11-01,BAT-8354
INV-011790,2025-10-26,VS001,Store A,21,2025-10-31,BAT-7907
INV-011791,2025-10-26,CB001,Store B,22,2025-11-01,BAT-1262
INV-011792,2025-10-26,CW001,Store B,20,2025-11-01,BAT-2030
INV-011793,2025-10-26,DG001,Store B,3,2025-11-01,BAT-1445
INV-011794,2025-10-26,KI001,Store B,21,2025-10-31,BAT-1071
INV-011795,2025-10-26,SK001,Store B,3,2025-10-31,BAT-2477
INV-011796,2025-10-26,TV001,Store B,15,2025-10-31,BAT-6177
INV-011797,2025-10-26,VS001,Store B,7,2025-11-01,BAT-9627
INV-011798,2025-10-26,CB001,Store C,37,2025-10-31,BAT-7118
INV-011799,2025-10-26,CW001,Store C,65,2025-11-01,BAT-5951
INV-011800,2025-10-26,DG001,Store C,10,2025-10-31,BAT-6347
INV-011801,2025-10-26,KI001,Store C,51,2025-11-02,BAT-5347
INV-011802,2025-10-26,SK001,Store C,30,2025-11-01,BAT-5328
INV-011803,2025-10-26,TV001,Store C,26,2025-11-01,BAT-4502
INV-011804,2025-10-26,VS001,Store C,15,2025-11-01,BAT-8660
INV-011805,2025-10-26,CB001,WhatsApp,23,2025-11-01,BAT-8540
INV-011806,2025-10-26,CW001,WhatsApp,14,2025-11-02,BAT-2309
INV-011807,2025-10-26,DG001,WhatsApp,2,2025-11-02,BAT-9708
INV-011808,2025-10-26,KI001,WhatsApp,11,2025-11-02,BAT-5920
INV-011809,2025-10-26,SK001,WhatsApp,6,2025-11-01,BAT-4519
INV-011810,2025-10-26,TV001,WhatsApp,10,2025-11-01,BAT-3016
INV-011811,2025-10-26,VS001,WhatsApp,3,2025-10-31,BAT-6280
INV-011812,2025-10-27,CB001,Shopee,13,2025-11-02,BAT-5322
INV-011813,2025-10-27,CW001,Shopee,8,2025-11-03,BAT-8536
INV-011814,2025-10-27,DG001,Shopee,6,2025-11-01,BAT-7131
INV-011815,2025-10-27,KI001,Shopee,22,2025-11-01,BAT-4043
INV-011816,2025-10-27,SK001,Shopee,9,2025-11-03,BAT-8835
INV-011817,2025-10-27,TV001,Shopee,6,2025-11-03,BAT-2453
INV-011818,2025-10-27,VS001,Shopee,5,2025-11-01,BAT-1097
INV-011819,2025-10-27,CB001,Store A,5,2025-11-01,BAT-4041
INV-011820,2025-10-27,CW001,Store A,12,2025-11-03,BAT-6896
INV-011821,2025-10-27,DG001,Store A,2,2025-11-01,BAT-4555
INV-011822,2025-10-27,KI001,Store A,8,2025-11-01,BAT-8848
INV-011823,2025-10-27,TV001,Store A,4,2025-11-03,BAT-3183
INV-011824,2025-10-27,VS001,Store A,5,2025-11-02,BAT-5736
INV-011825,2025-10-27,CB001,Store B,6,2025-11-01,BAT-3185
INV-011826,2025-10-27,CW001,Store B,17,2025-11-01,BAT-7468
INV-011827,2025-10-27,KI001,Store B,12,2025-11-02,BAT-7161
INV-011828,2025-10-27,SK001,Store B,11,2025-11-03,BAT-4061
INV-011829,2025-10-27,TV001,Store B,13,2025-11-02,BAT-8756
INV-011830,2025-10-27,CB001,Store C,12,2025-11-03,BAT-3612
INV-011831,2025-10-27,CW001,Store C,20,2025-11-03,BAT-6540
INV-011832,2025-10-27,DG001,Store C,8,2025-11-01,BAT-3239
INV-011833,2025-10-27,KI001,Store C,24,2025-11-01,BAT-1355
INV-011834,2025-10-27,SK001,Store C,22,2025-11-02,BAT-1002
INV-011835,2025-10-27,TV001,Store C,6,2025-11-03,BAT-4094
INV-011836,2025-10-27,VS001,Store C,6,2025-11-01,BAT-9458
INV-011837,2025-10-27,CB001,WhatsApp,3,2025-11-01,BAT-4480
INV-011838,2025-10-27,CW001,WhatsApp,12,2025-11-02,BAT-2156
INV-011839,2025-10-27,DG001,WhatsApp,2,2025-11-03,BAT-3446
INV-011840,2025-10-27,KI001,WhatsApp,8,2025-11-01,BAT-8917
INV-011841,2025-10-27,SK001,WhatsApp,2,2025-11-02,BAT-2377
INV-011842,2025-10-27,TV001,WhatsApp,6,2025-11-02,BAT-6604
INV-011843,2025-10-27,VS001,WhatsApp,6,2025-11-02,BAT-1943
